id,title,artist,type,releaseDate,selectedForStudioShelf,songCount,videoCount,declaredTrackCount,missingTrackCount,coverPath,storefronts,metadataStatus,sourceUrls,notes
apple-1580332856,不期而遇的夏天 (電影《不期而遇的夏天》主題曲) - Single,陈奕迅,single,2021-08-17,False,1,0,1,0,covers/1580332856-不期而遇的夏天 (電影《不期而遇的夏天》主題曲) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E4%B8%8D%E6%9C%9F%E8%80%8C%E9%81%87%E7%9A%84%E5%A4%8F%E5%A4%A9-%E9%9B%BB%E5%BD%B1-%E4%B8%8D%E6%9C%9F%E8%80%8C%E9%81%87%E7%9A%84%E5%A4%8F%E5%A4%A9-%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1580332856?uo=4 | https://musicbrainz.org/release-group/067bd0bf-a596-430a-9c79-ed86f28e4259,
apple-1580332948,不期而遇的夏天 (電影《不期而遇的夏天》主題曲) - Single,陈奕迅,single,2021-08-17,False,1,0,1,0,covers/1580332948-不期而遇的夏天 (電影《不期而遇的夏天》主題曲) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E4%B8%8D%E6%9C%9F%E8%80%8C%E9%81%87%E7%9A%84%E5%A4%8F%E5%A4%A9-%E9%9B%BB%E5%BD%B1-%E4%B8%8D%E6%9C%9F%E8%80%8C%E9%81%87%E7%9A%84%E5%A4%8F%E5%A4%A9-%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1580332948?uo=4 | https://musicbrainz.org/release-group/067bd0bf-a596-430a-9c79-ed86f28e4259,
apple-1584062266,不期而遇的夏天 (電影《不期而遇的夏天》主題曲) - Single,陳奕迅,single,2021-09-16,False,1,0,1,0,covers/1584062266-不期而遇的夏天 (電影《不期而遇的夏天》主題曲) - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E4%B8%8D%E6%9C%9F%E8%80%8C%E9%81%87%E7%9A%84%E5%A4%8F%E5%A4%A9-%E9%9B%BB%E5%BD%B1-%E4%B8%8D%E6%9C%9F%E8%80%8C%E9%81%87%E7%9A%84%E5%A4%8F%E5%A4%A9-%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1584062266?uo=4 | https://musicbrainz.org/release-group/067bd0bf-a596-430a-9c79-ed86f28e4259,
apple-1584062704,世界上不存在的歌 (2020 重唱版) - Single,陈奕迅,single,2021-09-16,False,1,0,1,0,covers/1584062704-世界上不存在的歌 (2020 重唱版) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E4%B8%96%E7%95%8C%E4%B8%8A%E4%B8%8D%E5%AD%98%E5%9C%A8%E7%9A%84%E6%AD%8C-2020-%E9%87%8D%E5%94%B1%E7%89%88-single/1584062704?uo=4,
apple-1584065308,世界上不存在的歌 (2020 重唱版) - Single,陳奕迅,single,2021-09-16,False,1,0,1,0,covers/1584065308-世界上不存在的歌 (2020 重唱版) - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E4%B8%96%E7%95%8C%E4%B8%8A%E4%B8%8D%E5%AD%98%E5%9C%A8%E7%9A%84%E6%AD%8C-2020-%E9%87%8D%E5%94%B1%E7%89%88-single/1584065308?uo=4,
apple-1596938776,孤勇者 (《英雄聯盟:雙城之戰》動畫劇集中文主題曲) - Single,陳奕迅,single,2021-12-08,False,1,0,1,0,covers/1596938776-孤勇者 (《英雄聯盟_雙城之戰》動畫劇集中文主題曲) - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E5%AD%A4%E5%8B%87%E8%80%85-%E8%8B%B1%E9%9B%84%E8%81%AF%E7%9B%9F-%E9%9B%99%E5%9F%8E%E4%B9%8B%E6%88%B0-%E5%8B%95%E7%95%AB%E5%8A%87%E9%9B%86%E4%B8%AD%E6%96%87%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1596938776?uo=4 | https://musicbrainz.org/release-group/da57e6ff-b7b9-484e-83ab-f7813d95c2d7,
apple-1596944315,孤勇者 (《英雄聯盟:雙城之戰》動畫劇集中文主題曲) - Single,陈奕迅,single,2021-12-08,False,1,0,1,0,covers/1596944315-孤勇者 (《英雄聯盟_雙城之戰》動畫劇集中文主題曲) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E5%AD%A4%E5%8B%87%E8%80%85-%E8%8B%B1%E9%9B%84%E8%81%AF%E7%9B%9F-%E9%9B%99%E5%9F%8E%E4%B9%8B%E6%88%B0-%E5%8B%95%E7%95%AB%E5%8A%87%E9%9B%86%E4%B8%AD%E6%96%87%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1596944315?uo=4 | https://musicbrainz.org/release-group/da57e6ff-b7b9-484e-83ab-f7813d95c2d7,
apple-1699471829,K歌之王 - Single,陳奕迅,single,2022-02-11,False,1,0,1,0,covers/1699471829-K歌之王 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/k%E6%AD%8C%E4%B9%8B%E7%8E%8B-single/1699471829?uo=4,
apple-1642253501,EasON AIR - EP,陳奕迅,ep,2022-09-13,False,6,0,6,0,covers/1642253501-EasON AIR - EP.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/eason-air-ep/1642253501?uo=4 | https://musicbrainz.org/release-group/366ed7c7-2acb-4a1b-a80b-5cf41fa521d2,
apple-1646940804,孤勇者 (Live 版 /《英雄聯盟:雙城之戰》動畫劇集中文主題曲) - Single,陈奕迅,single,2022-10-04,False,1,0,1,0,covers/1646940804-孤勇者 (Live 版 _《英雄聯盟_雙城之戰》動畫劇集中文主題曲) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E5%AD%A4%E5%8B%87%E8%80%85-live-%E7%89%88-%E8%8B%B1%E9%9B%84%E8%81%AF%E7%9B%9F-%E9%9B%99%E5%9F%8E%E4%B9%8B%E6%88%B0-%E5%8B%95%E7%95%AB%E5%8A%87%E9%9B%86%E4%B8%AD%E6%96%87%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1646940804?uo=4 | https://musicbrainz.org/release-group/da57e6ff-b7b9-484e-83ab-f7813d95c2d7,
apple-1646940930,孤勇者 (Live 版 /《英雄聯盟:雙城之戰》動畫劇集中文主題曲) - Single,陳奕迅,single,2022-10-04,False,1,0,1,0,covers/1646940930-孤勇者 (Live 版 _《英雄聯盟_雙城之戰》動畫劇集中文主題曲) - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E5%AD%A4%E5%8B%87%E8%80%85-live-%E7%89%88-%E8%8B%B1%E9%9B%84%E8%81%AF%E7%9B%9F-%E9%9B%99%E5%9F%8E%E4%B9%8B%E6%88%B0-%E5%8B%95%E7%95%AB%E5%8A%87%E9%9B%86%E4%B8%AD%E6%96%87%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1646940930?uo=4 | https://musicbrainz.org/release-group/da57e6ff-b7b9-484e-83ab-f7813d95c2d7,
apple-1653358910,人啊人 - Single,陳奕迅,single,2022-11-16,False,1,0,1,0,covers/1653358910-人啊人 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E4%BA%BA%E5%95%8A%E4%BA%BA-single/1653358910?uo=4 | https://musicbrainz.org/release-group/3be9d6ed-6a5f-49f0-b220-dd2b47b088c0,
apple-1662768448,盲婚啞嫁 - Single,陳奕迅,single,2023-01-09,False,1,0,1,0,covers/1662768448-盲婚啞嫁 - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E7%9B%B2%E5%A9%9A%E5%95%9E%E5%AB%81-single/1662768448?uo=4 | https://musicbrainz.org/release-group/2c6f5c6e-1300-4106-aa7e-3f4d51c713ad,
apple-1662774730,盲婚啞嫁 - Single,陈奕迅,single,2023-01-09,False,1,0,1,0,covers/1662774730-盲婚啞嫁 - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E7%9B%B2%E5%A9%9A%E5%95%9E%E5%AB%81-single/1662774730?uo=4 | https://musicbrainz.org/release-group/2c6f5c6e-1300-4106-aa7e-3f4d51c713ad,
apple-1675204502,塵大師 - Single,陳奕迅,single,2023-03-10,False,1,0,1,0,covers/1675204502-塵大師 - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E5%A1%B5%E5%A4%A7%E5%B8%AB-single/1675204502?uo=4 | https://musicbrainz.org/release-group/8919fb50-5007-4fe6-8032-2e8f2bb5cda6,
apple-1675204585,尘大师 - Single,陈奕迅,single,2023-03-10,False,1,0,1,0,covers/1675204585-尘大师 - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E5%B0%98%E5%A4%A7%E5%B8%88-single/1675204585?uo=4,
apple-1719930482,Every One - Single,"譚晶, 陳奕迅, 容祖兒, 王光良, 莫文蔚, 古巨基, 李宇春, 蔡卓妍, 張杰, 韓磊, 陳明, 宋雪萊 & 江若琳",single,2023-07-10,False,1,0,1,0,covers/1719930482-Every One - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/every-one-single/1719930482?uo=4,
apple-1720351241,北京祝福你 - Single,"譚晶, 陳奕迅, 成龍, 容祖兒, 莫文蔚, 李玟, 郭富城, 劉德華, 劉亦菲, 王力宏, 周華健, 庾澄慶, 梁詠琪, 徐若瑄, 任賢齊, 章子怡, 薩頂頂, 胡彥斌, 何潤東 & 韓庚",single,2023-07-10,False,1,0,1,0,covers/1720351241-北京祝福你 - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E5%8C%97%E4%BA%AC%E7%A5%9D%E7%A6%8F%E4%BD%A0-single/1720351241?uo=4,
apple-1705187671,Special One (feat. Eason Chan) - Single,AGA,single,2023-09-08,False,1,0,1,0,covers/1705187671-Special One (feat. Eason Chan) - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/special-one-feat-eason-chan-single/1705187671?uo=4,
apple-1712647195,CHIN UP!,陳奕迅,studio,2023-10-27,True,8,0,8,0,covers/1712647195-CHIN UP!.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/chin-up/1712647195?uo=4 | https://musicbrainz.org/release-group/e610e53f-52ca-483d-9918-5b66f9546622,
apple-1777976808,这样很好 (《英雄联盟:双城之战》动画第二季原声) - Single,"陈奕迅, Arcane & League of Legends Music",single,2024-11-07,False,1,0,1,0,covers/1777976808-这样很好 (《英雄联盟_双城之战》动画第二季原声) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E8%BF%99%E6%A0%B7%E5%BE%88%E5%A5%BD-%E8%8B%B1%E9%9B%84%E8%81%94%E7%9B%9F-%E5%8F%8C%E5%9F%8E%E4%B9%8B%E6%88%98-%E5%8A%A8%E7%94%BB%E7%AC%AC%E4%BA%8C%E5%AD%A3%E5%8E%9F%E5%A3%B0-single/1777976808?uo=4,
apple-1777976702,這樣很好 (《英雄聯盟:雙城之戰》動畫第二季原聲) - Single,"陳奕迅, Arcane & League of Legends Music",single,2024-11-07,False,1,0,1,0,covers/1777976702-這樣很好 (《英雄聯盟_雙城之戰》動畫第二季原聲) - Single.jpg,"hk,tw",catalog,https://music.apple.com/hk/album/%E9%80%99%E6%A8%A3%E5%BE%88%E5%A5%BD-%E8%8B%B1%E9%9B%84%E8%81%AF%E7%9B%9F-%E9%9B%99%E5%9F%8E%E4%B9%8B%E6%88%B0-%E5%8B%95%E7%95%AB%E7%AC%AC%E4%BA%8C%E5%AD%A3%E5%8E%9F%E8%81%B2-single/1777976702?uo=4,
apple-1831490372,FEAR and DREAMS (Live),陳奕迅,live,2025-08-25,False,31,0,31,0,covers/1831490372-FEAR and DREAMS (Live).jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/fear-and-dreams-live/1831490372?uo=4 | https://musicbrainz.org/release-group/9c6c0b7e-dc04-4c83-bbea-eae6719100fc,
apple-1846752616,K歌之王 AIR - Single,陳奕迅,single,2025-10-23,False,2,0,2,0,covers/1846752616-K歌之王 AIR - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/k%E6%AD%8C%E4%B9%8B%E7%8E%8B-air-single/1846752616?uo=4 | https://musicbrainz.org/release-group/c77686fa-fafc-47f2-a565-e3646e7ebcd1,
apple-6788750822,時代曲 (Remastered 2026) - Single,陳奕迅,single,2026-07-13,False,1,0,1,0,covers/6788750822-時代曲 (Remastered 2026) - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E6%99%82%E4%BB%A3%E6%9B%B2-remastered-2026-single/6788750822?uo=4,
mb-4093cc15-8db0-4607-a79b-e689d022cd0d,903id Club 拉阔音乐会,"陳奕迅, 楊千嬅 & 梁漢文",live,,False,12,0,12,0,,,review-required,https://musicbrainz.org/release/4093cc15-8db0-4607-a79b-e689d022cd0d | https://musicbrainz.org/release-group/6642389a-9cf6-44db-97c9-6033bff83b42,Apple 四区目录未找到该发行 ID；依据 MusicBrainz 指定版本保存，未与相似标题版本合并。 | 发行信息仍需复核；暂不进入录音室专辑展示清单。 | 可能是 2011 合作现场发行的部分曲目版本；两份源记录分别保留，勿按独立新专辑计数。 | 曲目已保存，独立封面尚未下载成功；不使用其他专辑图片代替。
